link,img,product,color,brand,greenable,discounted,disc_price,orig_price
/en/product/alias-hoodie-black-daily-paper-209795,https://static.smallable.com/1185244-648x648q80/alias-hoodie.jpg,alias hoodie ,black,daily paper,0,1,66.0,110.0
/en/product/watch-beanie-grey-carhartt-234533,https://static.smallable.com/1301360-648x648q80/.jpg,watch beanie,grey,carhartt wip,0,1,11.4,19.0
/en/product/watch-beanie-navy-blue-carhartt-234528,https://static.smallable.com/1301346-648x648q80/.jpg,watch beanie,navy blue,carhartt wip,0,1,11.4,19.0
/en/product/hat-navy-blue-beton-cire-250322,https://static.smallable.com/1339830-648x648q80/.jpg,hat,navy blue,béton ciré,1,1,59.5,85.0
/en/product/blend-socks-blue-thunders-love-287301,https://static.smallable.com/1477199-648x648q80/.jpg,blend socks,blue,thunders love,1,0,28.0,28.0
/en/product/blend-socks-purple-thunders-love-287300,https://static.smallable.com/1477198-648x648q80/.jpg,blend socks,purple,thunders love,1,0,28.0,28.0
/en/product/blend-socks-orange-thunders-love-287298,https://static.smallable.com/1477195-648x648q80/.jpg,blend socks,orange,thunders love,1,0,28.0,28.0
/en/product/sonoma-t-shirt-white-american-vintage-289791,https://static.smallable.com/1521477-648x648q80/.jpg,sonoma t-shirt,white,american vintage,0,1,45.0,75.0
/en/product/new-standard-jeans-denim-a-p-c-287644,https://static.smallable.com/1695744-648x648q80/.jpg,new standard jeans,denim,a.p.c.,0,1,132.3,189.0
/en/product/ny-cap-grey-new-era-217502,https://static.smallable.com/1198716-648x648q80/ny-cap.jpg,ny cap,grey,new era,0,1,16.8,24.0
/en/product/ny-cap-blue-new-era-217500,https://static.smallable.com/1199274-648x648q80/ny-cap.jpg,ny cap,blue,new era,0,1,16.8,24.0
/en/product/two-tone-merino-wool-sheepskin-mittens-adult-collection-navy-blue-toasties-289451,https://static.smallable.com/1498001-648x648q80/.jpg,two-tone merino wool sheepskin mittens  - adult collection ,navy blue,toasties,0,1,94.5,135.0
/en/product/merino-sheepskin-phone-case-orange-toasties-242267,https://static.smallable.com/1301715-648x648q80/.jpg,merino sheepskin phone case,orange,toasties,1,1,57.4,82.0
/en/product/chase-hoodie-grey-carhartt-234482,https://static.smallable.com/1297232-648x648q80/.jpg,chase hoodie,grey,carhartt wip,0,0,85.0,85.0
/en/product/tic-tac-case-black-pijama-291166,https://static.smallable.com/1516248-648x648q80/.jpg,tic tac case,black,pijama,0,1,15.0,25.0
/en/product/dandy-pouch-grey-pijama-291162,https://static.smallable.com/1516244-648x648q80/.jpg,dandy pouch,grey,pijama,0,1,19.2,32.0
/en/product/dandy-case-grey-pijama-291167,https://static.smallable.com/1516249-648x648q80/.jpg,dandy case,grey,pijama,0,1,15.0,25.0
/en/product/sigrid-bag-black-sandqvist-254070,https://static.smallable.com/1470921-648x648q80/.jpg,sigrid bag,black,sandqvist,1,0,199.0,199.0
/en/product/decatur-t-shirt-marled-khaki-american-vintage-289783,https://static.smallable.com/1508305-648x648q80/.jpg,decatur t-shirt,marled khaki,american vintage,0,1,28.0,40.0
/en/product/bysapick-t-shirt-heather-white-american-vintage-289789,https://static.smallable.com/1706012-648x648q80/.jpg,bysapick t-shirt,heather white,american vintage,0,0,50.0,50.0
/en/product/bysapick-t-shirt-navy-blue-american-vintage-289788,https://static.smallable.com/1706008-648x648q80/.jpg,bysapick t-shirt,navy blue,american vintage,0,0,50.0,50.0
/en/product/special-duck-hoodie-navy-blue-edmmond-studios-264594,https://static.smallable.com/1421999-648x648q80/.jpg,special duck hoodie,navy blue,edmmond studios,1,1,70.0,100.0
/en/product/regular-waterproof-trousers-black-rains-287389,https://static.smallable.com/1506044-648x648q80/.jpg,regular waterproof trousers,black,rains,0,0,70.0,70.0
/en/product/waterproof-quilted-anorak-black-rains-287384,https://static.smallable.com/1506016-648x648q80/.jpg,waterproof quilted anorak ,black,rains,0,1,140.0,200.0
/en/product/waterproof-windbreaker-black-rains-287387,https://static.smallable.com/1506035-648x648q80/.jpg,waterproof windbreaker,black,rains,0,1,66.5,95.0
/en/product/fishtail-waterproof-parka-charcoal-grey-rains-287386,https://static.smallable.com/1506028-648x648q80/.jpg,fishtail waterproof parka,charcoal grey,rains,0,1,84.0,120.0
/en/product/regular-waterproof-trousers-khaki-rains-287390,https://static.smallable.com/1506047-648x648q80/.jpg,regular waterproof trousers,khaki,rains,0,0,70.0,70.0
/en/product/fishtail-waterproof-parka-khaki-rains-287385,https://static.smallable.com/1506021-648x648q80/.jpg,fishtail waterproof parka,khaki,rains,0,1,84.0,120.0
/en/product/chase-joggers-grey-carhartt-234488,https://static.smallable.com/1314012-648x648q80/.jpg,chase joggers,grey,carhartt wip,0,0,85.0,85.0
/en/product/scout-backpack-light-blue-lefrik-250988,https://static.smallable.com/1707653-648x648q80/.jpg,scout backpack,light blue,lefrik,1,0,60.0,60.0
/en/product/watch-timex-x-space-invaders-collaboration-black-timex-277304,https://static.smallable.com/1452321-648x648q80/.jpg,watch - timex x space invaders collaboration,black,timex,0,1,53.4,89.0
/en/product/taco-recycled-nylon-bag-camel-topo-designs-268817,https://static.smallable.com/1426502-648x648q80/.jpg,taco recycled nylon bag,camel,topo designs,1,1,15.4,22.0
/en/product/premium-line-reverse-weave-t-shirt-men-s-collection-heather-grey-champion-253724,https://static.smallable.com/1342385-648x648q80/.jpg,premium line - reverse weave t-shirt- men’s collection ,heather grey,champion,0,1,24.0,40.0
/en/product/roll-backpack-navy-blue-lefrik-250985,https://static.smallable.com/1448262-648x648q80/.jpg,roll backpack,navy blue,lefrik,1,1,40.0,80.0
/en/product/smart-daily-mini-backpack-light-blue-lefrik-251004,https://static.smallable.com/1448266-648x648q80/.jpg,smart daily mini backpack,light blue,lefrik,1,1,45.0,75.0
/en/product/ray-legacy-mesh-watch-adult-collection-black-komono-275588,https://static.smallable.com/1446328-648x648q80/.jpg,ray legacy mesh watch - adult collection ,black,komono,0,0,99.0,99.0
/en/product/ray-legacy-mesh-watch-adult-collection-silver-komono-275589,https://static.smallable.com/1678453-648x648q80/.jpg,ray legacy mesh watch - adult collection ,silver,komono,0,0,99.0,99.0
/en/product/alpha-sunglasses-adult-collection-brown-komono-275575,https://static.smallable.com/1446315-648x648q80/.jpg,alpha sunglasses - adult collection ,brown,komono,0,0,59.0,59.0
/en/product/ace-organic-cotton-t-shirt-white-wood-wood-255646,https://static.smallable.com/1422522-648x648q80/.jpg,ace organic cotton t-shirt,white,wood wood,1,0,55.0,55.0
/en/product/waterproof-bucket-hat-black-rains-262840,https://static.smallable.com/1360968-648x648q80/.jpg,waterproof bucket hat,black,rains,0,1,18.9,27.0
/en/product/waterproof-cap-green-rains-230564,https://static.smallable.com/1258965-648x648q80/.jpg,waterproof cap,green,rains,1,1,29.4,42.0
/en/product/le-vrai-claude-3-0-waterproof-windbreaker-adult-collection-black-k-way-268927,https://static.smallable.com/1412788-648x648q80/.jpg,le vrai claude 3.0 waterproof windbreaker - adult collection ,black,k-way,0,0,120.0,120.0
/en/product/le-vrai-effeil-waterproof-windbreaker-adult-collection-black-k-way-268928,https://static.smallable.com/1412776-648x648q80/.jpg,le vrai effeil waterproof windbreaker - adult collection ,black,k-way,0,0,150.0,150.0
/en/product/le-vrai-3-0-eiffel-waterproof-windcheater-women-s-collection-khaki-k-way-201915,https://static.smallable.com/1152703-648x648q80/le-vrai-30-eiffel-waterproof-windcheater-women-s-collection.jpg,le vrai 3.0 eiffel waterproof  windcheater - women's collection,khaki,k-way,0,1,75.0,150.0
/en/product/art-camo-waterproof-cape-black-rain-kiss-270655,https://static.smallable.com/1410937-648x648q80/.jpg,art camo waterproof cape,black,rain kiss,1,1,55.3,79.0
/en/product/denar-wallet-black-ucon-acrobatics-250880,https://static.smallable.com/1563926-648x648q80/.jpg,denar wallet,black,ucon acrobatics,1,1,31.5,45.0
/en/product/hooded-windbreaker-adult-collection-electric-blue-patagonia-241069,https://static.smallable.com/1351631-648x648q80/.jpg,hooded windbreaker - adult collection ,electric blue,patagonia,1,1,65.0,130.0
/en/product/best-dad-bracelet-women-s-collection-black-bbuble-227713,https://static.smallable.com/1433049-648x648q80/best-dad-bracelet-women-s-collection.jpg,best dad bracelet - women's collection,black,bbuble,0,0,10.0,10.0
/en/product/superdad-bracelet-women-s-collection-black-bbuble-227714,https://static.smallable.com/1433050-648x648q80/superdad-bracelet-women-s-collection.jpg,superdad bracelet - women's collection,black,bbuble,0,0,10.0,10.0
/en/product/two-tone-zip-up-jacket-adult-collection-navy-blue-patagonia-241092,https://static.smallable.com/1353407-648x648q80/.jpg,two-tone zip-up jacket - adult collection ,navy blue,patagonia,1,1,85.0,170.0
/en/product/comfy-room-nordic-socks-red-rototo-241778,https://static.smallable.com/1350841-648x648q80/.jpg,comfy room “nordic” socks,red,rototo,0,0,45.0,45.0
/en/product/mono-glow-watch-adult-collection-navy-blue-komono-250585,https://static.smallable.com/1348542-648x648q80/.jpg,mono glow watch - adult collection ,navy blue,komono,0,0,59.0,59.0
/en/product/denar-wallet-camel-ucon-acrobatics-250884,https://static.smallable.com/1563927-648x648q80/.jpg,denar wallet,camel,ucon acrobatics,1,1,31.5,45.0
/en/product/navi-land-watch-khaki-timex-249913,https://static.smallable.com/1341699-648x648q80/.jpg,navi land watch,khaki,timex,0,1,90.0,150.0
/en/product/puffer-jacket-adult-collection-black-taion-245475,https://static.smallable.com/1339946-648x648q80/.jpg,puffer jacket - adult collection ,black,taion,0,1,69.3,99.0
/en/product/puffer-jacket-adult-collection-olive-green-taion-245477,https://static.smallable.com/1339950-648x648q80/.jpg,puffer jacket - adult collection ,olive green,taion,0,1,69.3,99.0
/en/product/eli-cap-adult-collection-navy-blue-wood-wood-234737,https://static.smallable.com/1337388-648x648q80/.jpg,eli cap - adult collection ,navy blue,wood wood,0,0,40.0,40.0
/en/product/le-vrai-claude-3-0-k-way-raincoat-men-s-collection-green-k-way-242822,https://static.smallable.com/1335520-648x648q80/.jpg,le vrai claude 3.0 k-way raincoat - men’s collection,green,k-way,0,1,60.0,120.0
/en/product/woollen-scarf-ivory-le-bonnet-241990,https://static.smallable.com/1281395-648x648q80/.jpg,woollen scarf,ivory,le bonnet amsterdam,1,1,77.0,110.0
/en/product/le-vrai-claude-3-0-k-way-raincoat-men-s-collection-yellow-k-way-242823,https://static.smallable.com/1325584-648x648q80/.jpg,le vrai claude 3.0 k-way raincoat - men’s collection,yellow,k-way,0,1,60.0,120.0
/en/product/woollen-scarf-dark-green-le-bonnet-241988,https://static.smallable.com/1281145-648x648q80/.jpg,woollen scarf,dark green,le bonnet amsterdam,1,1,77.0,110.0
/en/product/le-vrai-leon-3-0-k-way-raincoat-men-s-collection-black-k-way-242825,https://static.smallable.com/1325575-648x648q80/.jpg,le vrai leon 3.0 k-way raincoat - men’s collection,black,k-way,0,1,49.5,99.0
/en/product/le-vrai-leon-3-0-k-way-raincoat-men-s-collection-navy-blue-k-way-242826,https://static.smallable.com/1325573-648x648q80/.jpg,le vrai leon 3.0 k-way raincoat - men’s collection,navy blue,k-way,0,1,49.5,99.0
/en/product/le-vrai-claude-3-0-k-way-raincoat-men-s-collection-navy-blue-k-way-242821,https://static.smallable.com/1325586-648x648q80/.jpg,le vrai claude 3.0 k-way raincoat - men’s collection,navy blue,k-way,0,0,120.0,120.0
/en/product/waterproof-raincoat-black-rains-230556,https://static.smallable.com/1258938-648x648q80/.jpg,waterproof raincoat,black,rains,1,0,80.0,80.0
/en/product/long-waterproof-parka-green-rains-197866,https://static.smallable.com/1125661-648x648q80/long-waterproof-parka.jpg,long waterproof parka,green,rains,0,0,95.0,95.0
/en/product/jumper-adult-collection-grey-patagonia-241072,https://static.smallable.com/1320170-648x648q80/.jpg,jumper - adult collection ,grey,patagonia,1,1,65.0,130.0
/en/product/polar-fleece-zip-up-sweatshirt-adult-collection-burgundy-patagonia-241060,https://static.smallable.com/1320185-648x648q80/.jpg,polar fleece zip-up sweatshirt - adult collection ,burgundy,patagonia,1,1,55.0,110.0
/en/product/chase-hoodie-navy-blue-carhartt-234481,https://static.smallable.com/1297229-648x648q80/.jpg,chase hoodie,navy blue,carhartt wip,0,1,37.5,75.0
/en/product/ace-organic-cotton-t-shirt-adult-collection-grey-wood-wood-234745,https://static.smallable.com/1295099-648x648q80/.jpg,ace organic cotton t-shirt - adult collection ,grey,wood wood,1,0,55.0,55.0
/en/product/chase-sweatshirt-navy-blue-carhartt-234475,https://static.smallable.com/1297194-648x648q80/.jpg,chase sweatshirt,navy blue,carhartt wip,0,1,39.0,65.0
/en/product/t80-watch-silver-timex-227535,https://static.smallable.com/1333266-648x648q80/.jpg,t80 watch,silver,timex,0,1,35.4,59.0
/en/product/madison-sunglasses-adult-collection-blue-komono-215317,https://static.smallable.com/1201460-648x648q80/madison-sunglasses.jpg,madison sunglasses - adult collection -  ,blue,komono,0,0,49.0,49.0
/en/product/coda-jogger-black-avnier-210334,https://static.smallable.com/1181746-648x648q80/coda-jogger.jpg,coda jogger ,black,avnier,0,1,54.0,90.0
/en/product/redbox-t-shirt-black-the-north-face-221591,https://static.smallable.com/1207317-648x648q80/redbox-t-shirt.jpg,redbox t-shirt ,black,the north face,0,0,35.0,35.0
/en/product/sue-sunglasses-adult-collection-grey-komono-215299,https://static.smallable.com/1201445-648x648q80/sue-sunglasses.jpg,sue sunglasses - adult collection -  ,grey,komono,0,0,59.0,59.0
/en/product/chase-t-shirt-navy-blue-carhartt-219498,https://static.smallable.com/1204364-648x648q80/chase-t-shirt.jpg,chase t-shirt ,navy blue,carhartt wip,0,0,35.0,35.0
/en/product/mohave-plain-bag-green-element-213741,https://static.smallable.com/1209522-648x648q80/mohave-plain-bag.jpg,mohave plain bag ,green,element,0,1,32.0,64.0
/en/product/merino-wool-mittens-adult-collection-orange-toasties-196485,https://static.smallable.com/1577392-648x648q80/merino-wool-mittens.jpg,merino wool mittens - adult collection - ,orange,toasties,0,1,87.5,125.0
/en/product/le-vrai-3-0-claude-waterproof-windcheater-women-s-collection-burgundy-k-way-201917,https://static.smallable.com/1152707-648x648q80/le-vrai-30-claude-waterproof-windcheater-women-s-collection.jpg,le vrai 3.0 claude waterproof  windcheater - women's collection,burgundy,k-way,0,1,60.0,120.0
